,Pop,Bench,Block,Position,Cohort,long.repro.census.date,long.flower.bud.count,long.mature.fruit.count,long.pedicel.count,long.STTO.BH.height.cm,long.repro.notes,short.repro.census.date,short.flower.bud.count,short.mature.fruit.count,short.pedicel.count,short.STTO.BH.height.cm,short.repro.notes,transplant.height.cm,transplant.height.notes,Mid.Season.Height.Pheno.Stage,Mid.Season.Height.cm,Mid.Season.Height.Notes,First.Bud.Date,first.bud.height.cm,First.Flower.Date,first.flower.height.cm,First.Fruit.Date,first.fruit.height.cm,Death.Date,phenology.notes,biomass.BGB.STTO.BH.g,total.ABG.biomass,biomass.notes,plant.date,transplant.date,rando.date,long.fruit.count.seeds,long.seed.counts,long.seed.weight.g,Season,Species,First.Bud.Date.jday,First.Flower.Date.jday,First.Fruit.Date.jday,rando.date.jday,Bud.season_days,Bud.data_days,Bud.perc_complete,Bud.chilling_Hours,Bud.utah_Model,Bud.chill_portions,Bud.GDH,Flower.season_days,Flower.data_days,Flower.perc_complete,Flower.chilling_Hours,Flower.utah_Model,Flower.chill_portions,Flower.GDH,Fruit.season_days,Fruit.data_days,Fruit.perc_complete,Fruit.chilling_Hours,Fruit.utah_Model,Fruit.chill_portions,Fruit.GDH,Bud.PTU,flower.PTU,fruit.PTU,bud.to.fruit.PTU
1253,STPO,2,7,A07,cohort 5,6/22/22,0,0,3,,,6/1/22,2,0,0,NA,,0.6,,V,0.7,,5/23/22,5.4,6/18/22,6.2,NA,NA,NA,,NA,0.0042,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,STPO,143,169,NA,20,124,124,100,402,-365.5,10.90189401,25686.82699,150,150,100,402,-883.5,10.90189401,31808.55304,NA,NA,NA,NA,NA,NA,NA,26450.54623,36906.00669,NA,NA
1254,STPO,2,7,A09,cohort 2,6/22/22,0,0,4,,,6/1/22,0,0,5,NA,,1,,V,4.1,,4/11/22,14,5/2/22,16.5,6/13/22,16.7,NA,,NA,0.015,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STPO,101,122,164,322,145,145,100,882,781,47.04849389,24018.83734,166,166,100,909,664.5,47.04849389,28615.72942,208,208,100,925,-27,47.04849389,38339.93908,20255.61087,25437.68391,40544.97196,20477.51776
1255,STPO,2,7,A11,cohort 2,6/22/22,0,0,8,,,6/1/22,4,4,2,NA,,1,,V,3.8,,4/13/22,10,5/2/22,13.3,5/20/22,14.5,NA,,NA,0.0229,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STPO,103,122,140,322,147,147,100,898,785,47.04849389,24448.17496,166,166,100,909,664.5,47.04849389,28615.72942,184,184,100,925,450.5,47.04849389,32670.33044,20621.49867,25437.68391,31035.6517,10596.20554
1256,STPO,2,7,B02,cohort 2,6/22/22,0,0,1,,red sword but biomass present,6/1/22,NA,NA,NA,NA,DEAD,1.1,,V,0.8,,NA,NA,NA,NA,NA,NA,6/17/22,,NA,0,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STPO,NA,NA,NA,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,STPO,2,7,B04,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.8,,X,NA,,NA,NA,NA,NA,NA,NA,1/10/22,,NA,0,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STPO,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,STPO,2,7,B06,cohort 1,6/22/22,0,0,4,,,6/1/22,0,0,4,NA,,0.4,,V,6.8,,4/4/22,13.7,4/22/22,15.5,5/6/22,15.5,NA,,NA,0.0197,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STPO,94,112,126,301,159,159,100,894,826,48.84833034,27428.0717,177,177,100,921,725.5,48.84833034,31738.91418,191,191,100,921,580.5,48.84833034,34677.36622,21512.96265,25656.45021,29801.4753,8506.260922
1259,STPO,2,7,B08,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,4,NA,ON SHORT SEASON BENCH,0.6,,V,8.9,,3/25/22,11.1,4/8/22,13.6,NA,NA,NA,,NA,0.0203,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STPO,84,98,NA,301,149,149,100,890,870.5,47.85115683,25240.84312,163,163,100,894,779,48.84833034,28297.39856,NA,NA,NA,NA,NA,NA,NA,19347.36156,22652.76953,NA,NA
1260,STPO,2,7,B10,cohort 1,6/22/22,0,0,2,,,6/1/22,1,0,3,NA,,0.6,,V,3.1,,5/2/22,10.1,5/20/22,12.3,NA,NA,NA,,NA,0.0125,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STPO,122,140,NA,301,187,187,100,921,638.5,48.84833034,33729.98892,205,205,100,937,424.5,48.84833034,37784.58994,NA,NA,NA,NA,NA,NA,NA,28530.44917,34128.41696,NA,NA
1261,STPO,2,7,B12,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.9,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0045,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,STPO,2,7,B14,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.2,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0127,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,STPO,2,7,C03,cohort 6,6/22/22,0,0,3,,,6/1/22,2,0,0,NA,,1.2,,V,0.4,,6/6/22,12.1,6/13/22,13.9,NA,NA,NA,,NA,0.0094,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO,157,164,NA,48,110,110,100,207,-775.5,4.365625159,24179.58187,117,117,100,207,-929.5,4.365625159,25745.31271,NA,NA,NA,NA,NA,NA,NA,27856.14672,30998.6786,NA,NA
1264,STPO,2,7,C07,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,0.9,,V,0.6,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0044,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STPO,NA,NA,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,STPO,2,7,C09,cohort 6,6/22/22,0,0,1,,,6/1/22,1,0,0,NA,,0.8,,V,0.5,,6/6/22,7,6/17/22,7,NA,NA,NA,,NA,0.0039,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO,157,168,NA,48,110,110,100,207,-775.5,4.365625159,24179.58187,121,121,100,207,-1010,4.365625159,26639.14976,NA,NA,NA,NA,NA,NA,NA,27856.14672,32733.96616,NA,NA
1266,STPO,2,7,C11,cohort 6,6/22/22,0,0,2,,,6/1/22,1,0,0,NA,,0.9,,V,0.3,,6/6/22,8.4,NA,NA,NA,NA,NA,,NA,0.0068,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO,157,NA,NA,48,110,110,100,207,-775.5,4.365625159,24179.58187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27856.14672,NA,NA,NA
1267,STPO,2,7,C13,cohort 5,6/22/22,0,2,2,,,6/1/22,3,0,0,NA,,1.1,late 1/11 ,V,1.8,,5/11/22,10.1,5/27/22,13.6,6/13/22,14,NA,,NA,0.0114,,12/13/21,12/30/21,1/20/22,2,3,0.0004,LONG,STPO,131,147,164,20,112,112,100,400,-174.5,10.90189401,23090.55535,128,128,100,402,-450.5,10.90189401,26672.68999,145,145,100,402,-789,10.90189401,30710.58253,22151.67488,28048.54253,34811.43864,12914.78912
1268,STPO,2,7,D02,cohort 6,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.5,,V,0.7,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0032,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,STPO,2,7,D04,cohort 4,6/22/22,NA,NA,NA,NA,,6/1/22,4,0,0,NA,,1.1,late trans 12/16,V,1.1,,5/20/22,11.8,5/31/22,15.2,6/13/22,15.8,NA,,NA,0.0109,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STPO,140,151,164,364,142,142,100,593,-76.5,23.39277967,27655.59418,153,153,100,593,-281.5,23.39277967,30222.11018,166,166,100,593,-554,23.39277967,33325.20281,27271.63771,31413.04852,36780.95797,9818.382325
1270,STPO,2,7,D06,cohort 4,6/22/22,0,1,2,,,6/1/22,0,0,0,NA,,0.2,cohort 3 late transplant 12/16,V,0.4,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STPO,NA,NA,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,STPO,2,7,D08,cohort 3,6/22/22,0,0,5,,,6/1/22,0,0,4,NA,,1.3,,V,4.2,,4/8/22,12.8,4/25/22,15.3,5/20/22,15,NA,,NA,0.0207,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STPO,98,115,140,343,121,121,100,788,639.5,38.94983163,19672.12712,138,138,100,815,560.5,38.94983163,23674.86302,163,163,100,831,285,38.94983163,29159.3185,17102.3991,20980.82863,28578.04653,11791.26832
1272,STPO,2,7,D10,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.1,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0018,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,STPO,2,7,D12,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.5,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,STPO,2,7,D14,cohort 7,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.6,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,STPO,2,7,E01,cohort 3,6/22/22,0,0,3,,,6/1/22,0,3,0,NA,,1.1,,V,3.9,,4/6/22,12.2,4/27/22,15.8,5/20/22,16.5,NA,,NA,0.0231,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STPO,96,117,140,343,119,119,100,788,667,38.94983163,19273.51753,140,140,100,815,541.5,38.94983163,24088.23578,163,163,100,831,285,38.94983163,29159.3185,16483.12582,21552.62351,28578.04653,12387.31433
1276,STPO,2,7,E05,cohort 2,6/22/22,0,0,5,,,6/1/22,0,0,4,NA,,0.7,,V,3.6,,4/20/22,14,5/9/22,17.4,5/25/22,17.8,NA,,NA,0.0274,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STPO,110,129,145,322,154,154,100,909,761.5,47.04849389,26056.95991,173,173,100,911,589,47.04849389,30313.31647,189,189,100,925,348.5,47.04849389,33771.05797,22129.51946,27450.67775,33083.95889,11174.51852
1277,STPO,2,7,E07,cohort 6,6/22/22,0,0,2,,,6/1/22,0,0,0,NA,,0.4,,V,0.8,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0058,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,STPO,2,7,E09,cohort 6,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.6,,V,0.6,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,STPO,2,7,E11,cohort 3,6/22/22,0,0,10,,,6/1/22,5,5,1,NA,,0.7,,V,6.2,,4/11/22,20.1,5/2/22,26.4,5/11/22,27.6,NA,,NA,0.0586,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STPO,101,122,131,343,124,124,100,788,615.5,38.94983163,20507.82539,145,145,100,815,499,38.94983163,25104.71747,154,154,100,829,422,38.94983163,27208.89995,17798.0057,22980.07874,25427.60303,7817.754007
1280,STPO,2,7,E13,cohort 1,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.7,,X,NA,,NA,NA,NA,NA,NA,NA,12/31/21,,NA,0,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STPO,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,STPO,2,7,F02,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,1.5,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0095,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,STPO,2,7,F04,cohort 2,6/22/22,0,1,3,,,6/1/22,1,2,0,NA,,0.7,,V,2.6,,4/27/22,11.2,5/20/22,16.1,6/13/22,16.9,NA,,NA,0.0186,,10/11/21,10/28/21,11/18/21,3,1,0.0003,LONG,STPO,117,140,164,322,161,161,100,909,707,47.04849389,27599.24772,184,184,100,925,450.5,47.04849389,32670.33044,208,208,100,925,-27,47.04849389,38339.93908,24010.22868,31035.6517,40544.97196,16802.30996
1283,STPO,2,7,F06,cohort 3,6/22/22,0,0,1,,,6/1/22,0,0,0,NA,,0.6,,V,1.2,,5/20/22,2.2,NA,NA,NA,NA,NA,,NA,0.0056,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STPO,140,NA,NA,343,163,163,100,831,285,38.94983163,29159.3185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28578.04653,NA,NA,NA
1284,STPO,2,7,F08,cohort 5,6/22/22,1,0,1,,,6/1/22,1,0,0,NA,,0.3,petri 1/11,V,0.9,,6/6/22,8.2,6/13/22,9.5,NA,NA,NA,,NA,0.0044,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,STPO,157,164,NA,20,138,138,100,402,-635,10.90189401,29144.85168,145,145,100,402,-789,10.90189401,30710.58253,NA,NA,NA,NA,NA,NA,NA,31668.90675,34811.43864,NA,NA
1285,STPO,2,7,F14,cohort 3,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.9,,X,NA,,NA,NA,NA,NA,NA,NA,1/7/22,,NA,0,NO PLANT,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STPO,NA,NA,NA,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,STPO,2,7,G03,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT,6/1/22,NA,NA,NA,NA,NO PLANT,0.5,3/31/21,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,NO PLANT,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,STPO,2,7,G05,cohort 2,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,1,NA,,0.5,replaced by extra,V,0.6,,NA,NA,NA,NA,NA,NA,6/15/22,plant missing,NA,0.0117,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STPO,NA,NA,NA,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,STPO,2,7,G09,cohort 1,6/22/22,0,0,4,,red sword,6/1/22,0,0,2,NA,,1,,V,2.6,,NA,NA,NA,NA,NA,NA,6/15/22,,NA,0.0106,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STPO,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,STPO,3,11,A01,cohort 5,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.9,,V,1.4,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0068,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,STPO,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,STPO,3,11,A03,cohort 5,6/22/22,0,0,3,,,6/1/22,1,0,0,NA,,0.7,,V,0.9,,5/31/22,8.9,6/6/22,9,NA,NA,NA,,NA,0.006,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,STPO,151,157,NA,20,132,132,100,402,-516.5,10.90189401,27607.4899,138,138,100,402,-635,10.90189401,29144.85168,NA,NA,NA,NA,NA,NA,NA,29443.52919,31668.90675,NA,NA
1291,STPO,3,11,A05,cohort 1,6/22/22,2,0,7,,,6/1/22,2,0,0,NA,,1.1,,V,3.8,,4/4/22,9.2,4/20/22,11.5,5/13/22,13.1,NA,,NA,0.0178,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,STPO,94,110,133,301,159,159,100,894,826,48.84833034,27428.0717,175,175,100,921,735.5,48.84833034,31171.21941,198,198,100,937,545.5,48.84833034,36230.49619,21512.96265,25222.28472,31553.94629,10258.73192
1292,STPO,3,11,A07,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,0,0,3,NA,ON SHORT SEASON BENCH,0.8,,V,5.9,,4/13/22,12.7,5/2/22,15.8,NA,NA,NA,,NA,0.0166,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,STPO,103,122,NA,301,168,168,100,910,759,48.84833034,29562.43446,187,187,100,921,638.5,48.84833034,33729.98892,NA,NA,NA,NA,NA,NA,NA,23714.26393,28530.44917,NA,NA
1293,STPO,3,11,A09,cohort 4,6/22/22,0,0,1,,,6/1/22,1,0,0,NA,,1,,V,0.8,,6/8/22,6.3,6/13/22,6.6,NA,NA,NA,,NA,0.003,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STPO,159,164,NA,364,161,161,100,593,-441.5,23.39277967,32202.01438,166,166,100,593,-554,23.39277967,33325.20281,NA,NA,NA,NA,NA,NA,NA,34492.68551,36780.95797,NA,NA
1294,STPO,3,11,A11,cohort 2,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.2,,V,6,,3/28/22,11.8,4/18/22,14.7,5/13/22,15.1,5/25/22,,NA,0.0161,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STPO,87,108,133,322,131,131,100,879,889,46.05132038,20792.97466,152,152,100,909,773,47.04849389,25543.67591,177,177,100,925,571.5,47.04849389,31116.2367,16840.51486,21681.12899,28461.18103,11760.80394
1295,STPO,3,11,A13,cohort 8,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.9,,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0129,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,STPO,3,11,B02,cohort 3,6/22/22,0,0,0,,,6/1/22,0,0,1,NA,,1.2,,V,3.5,,NA,NA,NA,NA,NA,NA,,,NA,0.0117,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STPO,NA,NA,NA,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,STPO,3,11,B04,cohort 2,6/22/22,0,0,5,,,6/1/22,2,4,0,NA,,0.7,,V,3,,4/6/22,10.1,4/29/22,14.9,5/13/22,15,NA,,NA,0.0213,,10/11/21,10/28/21,11/18/21,2,0,0,LONG,STPO,96,119,133,322,140,140,100,882,832.5,47.04849389,22784.52947,163,163,100,909,692.5,47.04849389,28010.26697,177,177,100,925,571.5,47.04849389,31116.2367,18940.73099,24544.17402,28461.18103,9812.843658
1298,STPO,3,11,B06,cohort 2,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.9,,X,NA,,NA,NA,NA,NA,NA,NA,2/11/22,,NA,0.075,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STPO,NA,NA,NA,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,STPO,3,11,B08,cohort 6,6/22/22,1,0,0,,,6/1/22,0,0,0,NA,,0.9,,V,0.5,,6/8/22,6.9,NA,NA,NA,NA,NA,,NA,0.0017,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO,159,NA,NA,48,112,112,100,207,-817,4.365625159,24622.12428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28710.40615,NA,NA,NA
1300,STPO,3,11,B10,cohort 2,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.8,,V,2.5,,4/13/22,13.2,5/6/22,18.4,NA,NA,5/25/22,,NA,0.0194,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STPO,103,126,NA,322,147,147,100,898,785,47.04849389,24448.17496,170,170,100,909,606.5,47.04849389,29563.10672,NA,NA,NA,NA,NA,NA,NA,20621.49867,26708.71004,NA,NA
1301,STPO,3,11,B12,cohort 4,6/22/22,0,0,3,,,6/1/22,0,0,0,NA,,0.5,late trans 12/16,V,0.7,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0035,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STPO,NA,NA,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,STPO,3,11,B14,cohort 2,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,1,,V,1,,NA,NA,NA,NA,NA,NA,6/15/22,,NA,0.0062,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,STPO,NA,NA,NA,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,STPO,3,11,C01,cohort 8,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,1.2,,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/15/22,,NA,0.0032,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,STPO,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1304,STPO,3,11,C03,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.4,3/3 petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1305,STPO,3,11,C05,cohort 7,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.6,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0039,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1306,STPO,3,11,C07,cohort 6,6/22/22,0,0,1,,,6/1/22,1,0,0,NA,,0.9,,V,0.7,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0037,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1307,STPO,3,11,C09,cohort 3,6/22/22,0,0,0,,,6/1/22,0,0,0,NA,,0.8,,V,1.1,,NA,NA,NA,NA,NA,NA,NA,,NA,0.0078,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,STPO,NA,NA,NA,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,STPO,3,11,C11,cohort 7,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.1,3/3 late germ,,NA,not in yet,NA,NA,NA,NA,NA,NA,5/25/22,,NA,0,NO PLANT,2/7/22,2/24/22,3/17/22,0,0,0,LONG,STPO,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,STPO,3,11,D02,cohort 4,6/22/22,2,0,2,,,6/1/22,0,0,0,NA,,0.9,cohort 3 late transplant 12/16,V,0.6,,6/13/22,5.7,NA,NA,NA,NA,NA,,NA,0.0028,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,STPO,164,NA,NA,364,166,166,100,593,-554,23.39277967,33325.20281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36780.95797,NA,NA,NA
1310,STPO,3,11,D04,cohort 6,6/22/22,0,0,2,,,6/1/22,0,0,0,NA,,0.9,,V,0.5,,NA,NA,NA,NA,NA,NA,6/17/22,,NA,0.0067,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,STPO,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
